device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-741.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-737.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-733.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-729.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-725.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-721.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-717.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-713.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-709.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-705.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-701.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-697.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-693.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-689.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-685.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-681.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-677.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-673.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-669.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-665.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-661.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-657.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-653.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-649.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-645.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-641.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-637.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-633.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-629.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-625.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-621.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-617.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-613.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-609.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-605.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-601.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-597.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-593.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-589.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-585.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-581.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-577.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-573.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-569.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-565.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-561.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-557.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-553.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-549.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-545.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-541.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-537.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-533.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-529.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-525.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-521.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-517.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-513.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-509.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-505.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-501.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-497.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-493.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-489.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-485.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-481.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-477.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-473.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-469.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-465.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-461.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-457.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-453.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-449.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-445.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-441.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-437.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-433.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-429.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-425.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-421.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-417.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-413.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-409.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-405.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-401.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-397.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-393.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-389.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-385.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-381.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-377.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-373.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-369.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-365.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-361.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-357.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-353.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-349.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-345.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-341.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-337.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-333.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-329.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-325.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-321.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-317.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-313.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-309.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-305.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-301.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-297.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-293.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-289.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-285.0,"(nan, nan)","(nan, nan)",0,0,1,,,
