Recording date:	2026/03/27
Recording time:	12:37:03
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-612.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-608.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-604.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-600.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-596.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-592.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-588.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-584.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-580.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-576.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-572.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-568.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-564.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-560.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-556.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-552.0	145.0	657.0	1	nan	nan	0	145.0	657.0	4.0314	1	nan	0	4.0314
-548.0	132.0	718.0	1	60.0	705.0	1	96.0	711.5	3.8866	1	3.6862	1	3.7864
-544.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-540.0	nan	nan	0	98.0	693.0	1	98.0	693.0	nan	0	3.6167	1	3.6167
-536.0	nan	nan	0	42.0	688.0	1	42.0	688.0	nan	0	3.6584	1	3.6584
-532.0	101.0	686.0	1	nan	nan	0	101.0	686.0	3.9614	1	nan	0	3.9614
-528.0	nan	nan	0	86.0	728.0	1	86.0	728.0	nan	0	3.666	1	3.666
-524.0	68.0	645.0	1	38.0	711.0	1	53.0	678.0	3.8663	1	3.7495	1	3.8079
-520.0	nan	nan	0	47.0	617.0	1	47.0	617.0	nan	0	3.9013	1	3.9013
-515.9	nan	nan	0	58.0	634.0	1	58.0	634.0	nan	0	3.7795	1	3.7795
-511.9	133.0	666.0	1	-2.0	594.0	1	65.5	630.0	3.998	1	3.9562	1	3.9771
-507.9	131.0	606.0	1	37.0	704.0	1	84.0	655.0	4.1938	1	3.6956	1	3.9447
-503.9	nan	nan	0	37.0	721.0	1	37.0	721.0	nan	0	3.6218	1	3.6218
-499.9	137.0	731.0	1	73.0	700.0	1	105.0	715.5	3.9339	1	3.6429	1	3.7884
-495.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-491.9	nan	nan	0	38.0	685.0	1	38.0	685.0	nan	0	3.7446	1	3.7446
-487.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-483.9	62.0	701.0	1	63.0	683.0	1	62.5	692.0	3.9722	1	3.7719	1	3.872
-479.9	101.0	736.0	1	71.0	706.0	1	86.0	721.0	3.9031	1	3.6461	1	3.7746
