Recording date:	2026/04/16
Recording time:	12:06:58
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-740.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-736.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-732.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-728.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-724.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-720.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-716.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-712.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-708.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-704.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-700.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-696.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-692.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-688.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-684.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-680.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-676.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-672.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-668.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-664.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-660.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-656.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-652.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-648.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-644.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-640.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-636.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-632.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-628.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-624.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-620.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-616.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-612.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-608.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-604.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-600.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-596.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-592.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-588.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-584.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-580.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-576.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-572.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-568.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-564.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-560.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-556.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-552.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-548.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-544.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-540.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-536.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-532.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-528.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-524.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-520.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-516.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-512.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-508.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-504.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-500.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-496.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-492.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-488.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-484.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-480.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-476.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-472.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-468.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-464.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-460.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-456.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-452.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-448.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-444.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-440.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-436.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-432.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-428.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-424.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-420.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-416.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-412.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-408.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-404.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-400.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-396.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-392.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-388.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-384.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-380.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-376.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-372.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-368.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-364.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-360.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-356.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-352.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-348.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-344.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-340.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-336.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-332.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-328.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-324.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-320.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-316.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
