Recording date:	2026/06/26
Recording time:	13:17:28
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-741.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-737.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-733.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-729.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-725.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-721.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-717.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-713.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-709.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-705.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-701.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-697.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-693.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-689.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-685.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-681.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-677.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-673.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-669.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-665.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-661.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-657.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-653.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-649.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-645.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-641.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-637.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-633.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-629.3	78.0	591.0	1	nan	nan	0	78.0	591.0	2.9249	1	nan	0	2.9249
-625.3	87.0	571.0	1	nan	nan	0	87.0	571.0	2.9805	1	nan	0	2.9805
-621.3	77.0	585.0	1	85.0	601.0	1	81.0	593.0	2.9768	1	2.9047	1	2.9407
-617.3	76.0	608.0	1	nan	nan	0	76.0	608.0	2.897	1	nan	0	2.897
-613.3	72.0	607.0	1	nan	nan	0	72.0	607.0	2.9272	1	nan	0	2.9272
-609.3	66.0	590.0	1	nan	nan	0	66.0	590.0	3.0045	1	nan	0	3.0045
-605.3	78.0	609.0	1	nan	nan	0	78.0	609.0	2.9222	1	nan	0	2.9222
