Recording date:	2026/07/06
Recording time:	11:15:00
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-741.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-737.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-733.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-729.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-725.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-721.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-717.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-713.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-709.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-705.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-701.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-697.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-693.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-689.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-685.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-681.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-677.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-673.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-669.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-665.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-661.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-657.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-653.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-649.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-645.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-641.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-637.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-633.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-629.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-625.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-621.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-617.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-613.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-609.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-605.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-601.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-597.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-593.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-589.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-585.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-581.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-577.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-573.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-569.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-565.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-561.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-557.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-553.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-549.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-545.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-541.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-537.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-533.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-529.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-525.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-521.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-517.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-513.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-509.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-505.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-501.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-497.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-493.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-489.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-485.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-481.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-477.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-473.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-469.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-465.2	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-461.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-457.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-453.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-449.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-445.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-441.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-437.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-433.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-429.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-425.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-421.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-417.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-413.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-409.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-405.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-401.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-397.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-393.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-389.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-385.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-381.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-377.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-373.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-369.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-365.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-361.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-357.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-353.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-349.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-345.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-341.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-337.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-333.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-329.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-325.1	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
