Recording date:	2026/07/22
Recording time:	10:41:44
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-742.7	261.0	605.0	1	262.0	532.0	1	261.5	568.5	3.0195	1	3.163	1	3.0913
-738.7	273.0	598.0	1	249.0	536.0	1	261.0	567.0	3.0239	1	3.1359	1	3.0799
-734.7	268.0	589.0	1	245.0	523.0	1	256.5	556.0	3.0773	1	3.1846	1	3.131
-730.7	268.0	614.0	1	246.0	527.0	1	257.0	570.5	3.048	1	3.1892	1	3.1186
-726.7	273.0	598.0	1	249.0	547.0	1	261.0	572.5	3.0468	1	3.1309	1	3.0889
-722.7	262.0	608.0	1	247.0	533.0	1	254.5	570.5	3.032	1	3.1528	1	3.0924
-718.7	285.0	604.0	1	245.0	531.0	1	265.0	567.5	3.0564	1	3.1724	1	3.1144
-714.7	272.0	609.0	1	249.0	527.0	1	260.5	568.0	3.0627	1	3.1786	1	3.1207
-710.7	269.0	565.0	1	246.0	531.0	1	257.5	548.0	3.1001	1	3.1901	1	3.1451
-706.7	275.0	559.0	1	243.0	521.0	1	259.0	540.0	3.1155	1	3.1576	1	3.1366
-702.7	275.0	582.0	1	236.0	520.0	1	255.5	551.0	3.0886	1	3.201	1	3.1448
-698.7	274.0	582.0	1	237.0	540.0	1	255.5	561.0	3.1049	1	3.1631	1	3.134
-694.7	269.0	587.0	1	249.0	496.0	1	259.0	541.5	3.0956	1	3.2011	1	3.1484
-690.7	277.0	579.0	1	226.0	540.0	1	251.5	559.5	3.1027	1	3.1649	1	3.1338
-686.7	260.0	568.0	1	242.0	548.0	1	251.0	558.0	3.1237	1	3.1717	1	3.1477
-682.7	291.0	595.0	1	247.0	514.0	1	269.0	554.5	3.1024	1	3.2149	1	3.1586
-678.7	282.0	573.0	1	263.0	529.0	1	272.5	551.0	3.1113	1	3.1476	1	3.1294
-674.7	270.0	596.0	1	247.0	524.0	1	258.5	560.0	3.0773	1	3.177	1	3.1272
-670.7	267.0	575.0	1	253.0	519.0	1	260.0	547.0	3.1077	1	3.2035	1	3.1556
-666.7	265.0	566.0	1	245.0	517.0	1	255.0	541.5	3.1508	1	3.2283	1	3.1895
-662.7	283.0	575.0	1	242.0	521.0	1	262.5	548.0	3.1252	1	3.1844	1	3.1548
-658.7	284.0	558.0	1	232.0	520.0	1	258.0	539.0	3.1651	1	3.2227	1	3.1939
-654.7	282.0	576.0	1	240.0	523.0	1	261.0	549.5	3.125	1	3.2234	1	3.1742
-650.7	275.0	560.0	1	245.0	504.0	1	260.0	532.0	3.1734	1	3.2573	1	3.2153
-646.7	272.0	569.0	1	258.0	496.0	1	265.0	532.5	3.1458	1	3.2174	1	3.1816
-642.7	280.0	570.0	1	250.0	497.0	1	265.0	533.5	3.1706	1	3.2308	1	3.2007
-638.7	296.0	586.0	1	233.0	505.0	1	264.5	545.5	3.1295	1	3.2382	1	3.1839
-634.7	268.0	574.0	1	243.0	511.0	1	255.5	542.5	3.1537	1	3.2622	1	3.208
-630.7	287.0	574.0	1	226.0	509.0	1	256.5	541.5	3.1875	1	3.2611	1	3.2243
-626.7	292.0	562.0	1	233.0	512.0	1	262.5	537.0	3.1861	1	3.2502	1	3.2181
-622.7	279.0	571.0	1	234.0	512.0	1	256.5	541.5	3.165	1	3.2414	1	3.2032
-618.7	273.0	569.0	1	233.0	521.0	1	253.0	545.0	3.1752	1	3.2625	1	3.2188
-614.7	288.0	566.0	1	238.0	500.0	1	263.0	533.0	3.1761	1	3.274	1	3.225
-610.7	278.0	568.0	1	240.0	537.0	1	259.0	552.5	3.1952	1	3.2491	1	3.2221
-606.7	288.0	571.0	1	230.0	512.0	1	259.0	541.5	3.2046	1	3.2496	1	3.2271
-602.7	281.0	574.0	1	220.0	506.0	1	250.5	540.0	3.1846	1	3.2896	1	3.2371
-598.7	271.0	564.0	1	225.0	500.0	1	248.0	532.0	3.1859	1	3.2784	1	3.2321
-594.7	294.0	563.0	1	218.0	511.0	1	256.0	537.0	3.2001	1	3.2859	1	3.243
-590.7	292.0	563.0	1	nan	nan	0	292.0	563.0	3.2073	1	nan	0	3.2073
-586.7	279.0	566.0	1	214.0	507.0	1	246.5	536.5	3.1968	1	3.2635	1	3.2302
-582.7	277.0	584.0	1	211.0	499.0	1	244.0	541.5	3.1716	1	3.2968	1	3.2342
-578.7	288.0	574.0	1	256.0	530.0	1	272.0	552.0	3.2084	1	3.253	1	3.2307
-574.7	287.0	586.0	1	nan	nan	0	287.0	586.0	3.2128	1	nan	0	3.2128
-570.7	293.0	566.0	1	260.0	519.0	1	276.5	542.5	3.2136	1	3.282	1	3.2478
-566.7	271.0	543.0	1	242.0	506.0	1	256.5	524.5	3.2569	1	3.3044	1	3.2806
-562.7	284.0	577.0	1	nan	nan	0	284.0	577.0	3.2047	1	nan	0	3.2047
-558.7	287.0	557.0	1	242.0	518.0	1	264.5	537.5	3.2542	1	3.2824	1	3.2683
-554.7	303.0	578.0	1	nan	nan	0	303.0	578.0	3.1954	1	nan	0	3.1954
-550.7	282.0	583.0	1	nan	nan	0	282.0	583.0	3.2273	1	nan	0	3.2273
-546.7	311.0	612.0	1	243.0	545.0	1	277.0	578.5	3.1361	1	3.2876	1	3.2118
-542.7	289.0	565.0	1	248.0	545.0	1	268.5	555.0	3.2742	1	3.2722	1	3.2732
-538.7	272.0	573.0	1	245.0	525.0	1	258.5	549.0	3.2273	1	3.3131	1	3.2702
-534.7	294.0	561.0	1	246.0	538.0	1	270.0	549.5	3.2527	1	3.2776	1	3.2652
-530.7	286.0	575.0	1	252.0	525.0	1	269.0	550.0	3.2577	1	3.299	1	3.2784
-526.7	278.0	561.0	1	241.0	507.0	1	259.5	534.0	3.2625	1	3.2983	1	3.2804
-522.7	326.0	597.0	1	231.0	509.0	1	278.5	553.0	3.1579	1	3.3264	1	3.2422
-518.7	294.0	572.0	1	229.0	506.0	1	261.5	539.0	3.2467	1	3.3416	1	3.2941
-514.7	296.0	550.0	1	235.0	498.0	1	265.5	524.0	3.273	1	3.3363	1	3.3046
-510.7	288.0	565.0	1	236.0	498.0	1	262.0	531.5	3.289	1	3.3331	1	3.3111
-506.7	309.0	583.0	1	239.0	503.0	1	274.0	543.0	3.2369	1	3.3255	1	3.2812
-502.7	279.0	564.0	1	237.0	501.0	1	258.0	532.5	3.2572	1	3.3212	1	3.2892
-498.7	315.0	595.0	1	235.0	542.0	1	275.0	568.5	3.2297	1	3.3129	1	3.2713
-494.7	292.0	564.0	1	227.0	507.0	1	259.5	535.5	3.2707	1	3.307	1	3.2888
-490.7	316.0	604.0	1	248.0	523.0	1	282.0	563.5	3.2176	1	3.3111	1	3.2644
-486.7	297.0	539.0	1	235.0	496.0	1	266.0	517.5	3.3365	1	3.3276	1	3.332
-482.7	289.0	573.0	1	214.0	503.0	1	251.5	538.0	3.3047	1	3.3526	1	3.3286
-478.7	297.0	575.0	1	230.0	511.0	1	263.5	543.0	3.3328	1	3.347	1	3.3399
-474.7	291.0	556.0	1	230.0	515.0	1	260.5	535.5	3.3234	1	3.3526	1	3.338
-470.7	299.0	584.0	1	216.0	529.0	1	257.5	556.5	3.3097	1	3.3257	1	3.3177
-466.7	286.0	554.0	1	215.0	497.0	1	250.5	525.5	3.3503	1	3.3697	1	3.36
-462.7	284.0	548.0	1	222.0	519.0	1	253.0	533.5	3.3599	1	3.3309	1	3.3454
-458.7	291.0	582.0	1	225.0	502.0	1	258.0	542.0	3.3033	1	3.3437	1	3.3235
-454.7	290.0	569.0	1	229.0	519.0	1	259.5	544.0	3.2772	1	3.3416	1	3.3094
-450.7	320.0	593.0	1	213.0	500.0	1	266.5	546.5	3.2396	1	3.3546	1	3.2971
-446.7	303.0	567.0	1	207.0	505.0	1	255.0	536.0	3.2929	1	3.3681	1	3.3305
-442.7	301.0	576.0	1	206.0	484.0	1	253.5	530.0	3.3272	1	3.3721	1	3.3497
-438.7	306.0	565.0	1	214.0	492.0	1	260.0	528.5	3.3	1	3.3975	1	3.3487
-434.7	301.0	570.0	1	216.0	517.0	1	258.5	543.5	3.3218	1	3.3391	1	3.3305
-430.7	296.0	588.0	1	226.0	498.0	1	261.0	543.0	3.2875	1	3.3744	1	3.3309
-426.7	305.0	560.0	1	223.0	511.0	1	264.0	535.5	3.3146	1	3.3738	1	3.3442
-422.7	306.0	583.0	1	221.0	500.0	1	263.5	541.5	3.3124	1	3.3954	1	3.3539
-418.7	312.0	558.0	1	239.0	496.0	1	275.5	527.0	3.3102	1	3.3866	1	3.3484
-414.7	304.0	571.0	1	240.0	484.0	1	272.0	527.5	3.3084	1	3.3903	1	3.3494
-410.7	307.0	556.0	1	229.0	507.0	1	268.0	531.5	3.3109	1	3.3965	1	3.3537
-406.7	322.0	595.0	1	223.0	500.0	1	272.5	547.5	3.228	1	3.4066	1	3.3173
-402.7	302.0	601.0	1	233.0	509.0	1	267.5	555.0	3.2113	1	3.4019	1	3.3066
-398.7	303.0	611.0	1	227.0	495.0	1	265.0	553.0	3.2111	1	3.3892	1	3.3001
-394.7	330.0	611.0	1	215.0	496.0	1	272.5	553.5	3.1971	1	3.4121	1	3.3046
-390.7	294.0	544.0	1	228.0	495.0	1	261.0	519.5	3.3797	1	3.4022	1	3.3909
-386.7	288.0	533.0	1	242.0	527.0	1	265.0	530.0	3.3831	1	3.3648	1	3.374
-382.7	293.0	561.0	1	238.0	532.0	1	265.5	546.5	3.3671	1	3.3962	1	3.3817
-378.7	282.0	543.0	1	225.0	522.0	1	253.5	532.5	3.3608	1	3.3936	1	3.3772
-374.7	297.0	541.0	1	234.0	511.0	1	265.5	526.0	3.356	1	3.3994	1	3.3777
-370.7	291.0	549.0	1	253.0	513.0	1	272.0	531.0	3.3904	1	3.3694	1	3.3799
-366.7	291.0	548.0	1	229.0	502.0	1	260.0	525.0	3.371	1	3.399	1	3.385
-362.7	292.0	546.0	1	229.0	500.0	1	260.5	523.0	3.3912	1	3.3879	1	3.3895
-358.7	292.0	557.0	1	226.0	502.0	1	259.0	529.5	3.3641	1	3.4068	1	3.3855
-354.7	301.0	546.0	1	236.0	520.0	1	268.5	533.0	3.3582	1	3.4082	1	3.3832
-350.7	294.0	544.0	1	222.0	519.0	1	258.0	531.5	3.3722	1	3.3923	1	3.3822
-346.7	302.0	535.0	1	240.0	524.0	1	271.0	529.5	3.4234	1	3.3889	1	3.4061
-342.7	296.0	561.0	1	233.0	505.0	1	264.5	533.0	3.3681	1	3.4052	1	3.3867
-338.7	293.0	545.0	1	235.0	493.0	1	264.0	519.0	3.3857	1	3.413	1	3.3993
-334.7	297.0	554.0	1	241.0	503.0	1	269.0	528.5	3.362	1	3.4177	1	3.3899
-330.7	299.0	550.0	1	231.0	494.0	1	265.0	522.0	3.3874	1	3.4343	1	3.4109
